"sample","taxon_id","presence","site"
"01_05","f__Hemileiidae",0,1
"01_05","f__Julidae",0,1
"01_05","f__Labidostommatidae",0,1
"01_05","f__Macrochelidae",0,1
"01_05","f__Oppiidae",0,1
"01_05","f__Paronellidae",0,1
"01_05","f__Rhagidiidae",0,1
"01_05","f__Stenostomidae",0,1
"01_05","f__Tomoceridae",0,1
"01_05","f__Tylenchidae",0,1
"01_05","f__Tylenchulidae",0,1
"01_05","f__Zerconidae",1,1
"01_05","g__Achaeta",0,1
"01_05","g__Adineta",0,1
"01_05","g__Alaimus",0,1
"01_05","g__Allodorylaimus",0,1
"01_05","g__Aphelenchoides",0,1
"01_05","g__Aporcelaimellus",0,1
"01_05","g__Astatumen",0,1
"01_05","g__Attheyella",0,1
"01_05","g__Baicalellia",0,1
"01_05","g__Bastiania",0,1
"01_05","g__Bertolanius",0,1
"01_05","g__Bryocamptus",0,1
"01_05","g__Bunonema",1,1
"01_05","g__Cephalenchus",0,1
"01_05","g__Cernosvitoviella",0,1
"01_05","g__Chaetonotus",0,1
"01_05","g__Choriorhabditis",0,1
"01_05","g__Chrysonema",0,1
"01_05","g__Clarkus",0,1
"01_05","g__Collotheca",0,1
"01_05","g__Coslenchus",0,1
"01_05","g__Crassolabium",0,1
"01_05","g__Criconema",1,1
"01_05","g__Cylindrolaimus",0,1
"01_05","g__Cyrthermannia",0,1
"01_05","g__Didymodactylos",1,1
"01_05","g__Diphascon",0,1
"01_05","g__Diplogasteroides",0,1
"01_05","g__Discotylenchus",0,1
"01_05","g__Ditylenchus",0,1
"01_05","g__Ecphyadophora",0,1
"01_05","g__Enchodelus",0,1
"01_05","g__Ethmolaimus",0,1
"01_05","g__Eudorylaimus",0,1
"01_05","g__Eumonhystera",0,1
"01_05","g__Euteratocephalus",0,1
"01_05","g__Filenchus",0,1
"01_05","g__Floscularia",0,1
"01_05","g__Foveacheles",1,1
"01_05","g__Friesea",0,1
"01_05","g__Geminoppia",0,1
"01_05","g__Geocentrophora",0,1
"01_05","g__Geomonhystera",0,1
"01_05","g__Haliplectus",0,1
"01_05","g__Helicotylenchus",0,1
"01_05","g__Hemienchytraeus",0,1
"01_05","g__Hermannia",0,1
"01_05","g__Heterolepidoderma",0,1
"01_05","g__Howardula",0,1
"01_05","g__Hypogastrura",0,1
"01_05","g__Ironus",0,1
"01_05","g__Isohypsibius",0,1
"01_05","g__Itunella",0,1
"01_05","g__Labidostomma",0,1
"01_05","g__Liochthonius",0,1
"01_05","g__Lumbricus",0,1
"01_05","g__Macrobiotus",0,1
"01_05","g__Malthodes",0,1
"01_05","g__Marionina",1,1
"01_05","g__Mesenchytraeus",0,1
"01_05","g__Mesobiotus",0,1
"01_05","g__Mesocriconema",0,1
"01_05","g__Mesocrista",1,1
"01_05","g__Metateratocephalus",1,1
"01_05","g__Microplana",0,1
"01_05","g__Mononchus",0,1
"01_05","g__Notholca",0,1
"01_05","g__Nothrus",0,1
"01_05","g__Nygolaimus",0,1
"01_05","g__Odontolaimus",0,1
"01_05","g__Onychiurus",0,1
"01_05","g__Oribatula",0,1
"01_05","g__Palaeacarus",1,1
"01_05","g__Paraphanolaimus",0,1
"01_05","g__Paravulvus",0,1
"01_05","g__Pergamasus",0,1
"01_05","g__Pheromermis",0,1
"01_05","g__Poecilochirus",0,1
"01_05","g__Prismatolaimus",1,1
"01_05","g__Pristionchus",0,1
"01_05","g__Prodesmodora",0,1
"01_05","g__Proleptonchus",0,1
"01_05","g__Protaphorura",0,1
"01_05","g__Rhabditophanes",0,1
"01_05","g__Rhabdolaimus",0,1
"01_05","g__Rotylenchus",1,1
"01_05","g__Sphaeronema",0,1
"01_05","g__Stenonchulus",0,1
"01_05","g__Theristus",0,1
"01_05","g__Trachytes",0,1
"01_05","g__Tripyla",0,1
"01_05","g__Tritegeus",0,1
"01_05","g__Tylencholaimus",0,1
"01_05","g__Tylolaimophorus",1,1
"01_05","g__Veigaia",1,1
"01_05","g__Zeatylenchus",0,1
"01_05","o__Bdelloida",0,1
"01_05","o__Psocodea",0,1
"01_05","o__Rhabdocoela",0,1
"01_05","o__Tricladida",0,1
"01_05","s__Achipteria coleoptrata",0,1
"01_05","s__Acrochordonoposthia conica",0,1
"01_05","s__Aglenchus agricola",0,1
"01_05","s__Aphelenchus avenae",0,1
"01_05","s__Arion ater",0,1
"01_05","s__Atopochthonius artiodactylus",0,1
"01_05","s__Basiria duplexa",0,1
"01_05","s__Buchholzia appendiculata",0,1
"01_05","s__Catenula turgida",1,1
"01_05","s__Cernosvitoviella aggtelekiensis",0,1
"01_05","s__Cernosvitoviella atrata",1,1
"01_05","s__Cernosvitoviella minor",0,1
"01_05","s__Dicyrtomina saundersi",0,1
"01_05","s__Enchodeloides signyensis",0,1
"01_05","s__Enchytraeus crypticus",0,1
"01_05","s__Filenchus misellus",0,1
"01_05","s__Folsomia candida",0,1
"01_05","s__Gnathorhynchus inermis",0,1
"01_05","s__Howardula phyllotretae",0,1
"01_05","s__Hrabeiella periglandulata",0,1
"01_05","s__Hypochthonius rufulus",0,1
"01_05","s__Hypsibius dujardini",0,1
"01_05","s__Ichthydium skandicum",0,1
"01_05","s__Isotomiella minor",0,1
"01_05","s__Lepidodermella intermedia",0,1
"01_05","s__Macrobiotus hufelandi",0,1
"01_05","s__Microdalyellia armigera",0,1
"01_05","s__Microplana fuscomaculosa",0,1
"01_05","s__Microplana kwiskea",0,1
"01_05","s__Microplana terrestris",0,1
"01_05","s__Naiadacarus arboricola",0,1
"01_05","s__Neanura muscorum",0,1
"01_05","s__Nemastoma bimaculatum",0,1
"01_05","s__Olisthanella truncula",0,1
"01_05","s__Oppiella nova",0,1
"01_05","s__Proteroiulus fuscus",0,1
"01_05","s__Pseudosinella alba",0,1
"01_05","s__Richtersius coronifer",0,1
"01_05","s__Sminthurides aquaticus",0,1
"01_05","s__Steganacarus magnus",0,1
"01_05","s__Steinernema affine",0,1
"01_05","s__Steinernema glaseri",0,1
"01_05","s__Styloplanella strongylostomoides",0,1
"01_05","s__Tectocepheus velatus",0,1
"01_05","s__Teratocephalus lirellus",0,1
"01_05","s__Teratocephalus terrestris",0,1
"01_05","s__Tomocerus minor",0,1
"01_05","s__Trachytes baloghi",0,1
"01_05","s__Tullbergia yosii",0,1
"01_05","s__Weberacantha beckeri",0,1
"01_05","s__Xenillus tegeocranus",0,1
"01_06","f__Achromadoridae",0,1
"01_06","f__Alycidae",0,1
"01_06","f__Anystidae",0,1
"01_06","f__Bdellidae",0,1
"01_06","f__Brachychthoniidae",1,1
"01_06","f__Candonidae",0,1
"01_06","f__Catenulidae",0,1
"01_06","f__Eniochthoniidae",0,1
"01_06","f__Eulohmanniidae",0,1
"01_06","f__Euphthiracaridae",0,1
"01_06","f__Eviphididae",0,1
"01_06","f__Halacaridae",0,1
"01_06","f__Hemileiidae",0,1
"01_06","f__Julidae",0,1
"01_06","f__Labidostommatidae",0,1
"01_06","f__Macrochelidae",1,1
"01_06","f__Oppiidae",0,1
"01_06","f__Paronellidae",0,1
"01_06","f__Rhagidiidae",0,1
"01_06","f__Stenostomidae",0,1
"01_06","f__Tomoceridae",0,1
"01_06","f__Tylenchidae",1,1
"01_06","f__Tylenchulidae",0,1
"01_06","f__Zerconidae",0,1
"01_06","g__Achaeta",0,1
"01_06","g__Adineta",0,1
"01_06","g__Alaimus",1,1
"01_06","g__Allodorylaimus",0,1
"01_06","g__Aphelenchoides",0,1
"01_06","g__Aporcelaimellus",0,1
"01_06","g__Astatumen",0,1
"01_06","g__Attheyella",0,1
"01_06","g__Baicalellia",0,1
"01_06","g__Bastiania",0,1
"01_06","g__Bertolanius",0,1
"01_06","g__Bryocamptus",0,1
"01_06","g__Bunonema",1,1
"01_06","g__Cephalenchus",0,1
"01_06","g__Cernosvitoviella",0,1
"01_06","g__Chaetonotus",0,1
"01_06","g__Choriorhabditis",0,1
"01_06","g__Chrysonema",0,1
"01_06","g__Clarkus",0,1
"01_06","g__Collotheca",0,1
"01_06","g__Coslenchus",0,1
"01_06","g__Crassolabium",0,1
"01_06","g__Criconema",0,1
"01_06","g__Cylindrolaimus",0,1
"01_06","g__Cyrthermannia",0,1
"01_06","g__Didymodactylos",0,1
"01_06","g__Diphascon",0,1
"01_06","g__Diplogasteroides",0,1
"01_06","g__Discotylenchus",0,1
"01_06","g__Ditylenchus",0,1
"01_06","g__Ecphyadophora",1,1
"01_06","g__Enchodelus",0,1
"01_06","g__Ethmolaimus",0,1
"01_06","g__Eudorylaimus",0,1
"01_06","g__Eumonhystera",1,1
"01_06","g__Euteratocephalus",0,1
"01_06","g__Filenchus",1,1
"01_06","g__Floscularia",0,1
"01_06","g__Foveacheles",0,1
"01_06","g__Friesea",0,1
"01_06","g__Geminoppia",0,1
"01_06","g__Geocentrophora",0,1
"01_06","g__Geomonhystera",0,1
"01_06","g__Haliplectus",0,1
"01_06","g__Helicotylenchus",0,1
"01_06","g__Hemienchytraeus",0,1
"01_06","g__Hermannia",0,1
"01_06","g__Heterolepidoderma",0,1
"01_06","g__Howardula",0,1
"01_06","g__Hypogastrura",0,1
"01_06","g__Ironus",0,1
"01_06","g__Isohypsibius",0,1
"01_06","g__Itunella",0,1
"01_06","g__Labidostomma",0,1
"01_06","g__Liochthonius",0,1
"01_06","g__Lumbricus",0,1
"01_06","g__Macrobiotus",0,1
"01_06","g__Malthodes",0,1
"01_06","g__Marionina",1,1
"01_06","g__Mesenchytraeus",0,1
"01_06","g__Mesobiotus",0,1
"01_06","g__Mesocriconema",0,1
"01_06","g__Mesocrista",1,1
"01_06","g__Metateratocephalus",1,1
"01_06","g__Microplana",0,1
"01_06","g__Mononchus",0,1
"01_06","g__Notholca",0,1
"01_06","g__Nothrus",0,1
"01_06","g__Nygolaimus",0,1
"01_06","g__Odontolaimus",0,1
"01_06","g__Onychiurus",0,1
"01_06","g__Oribatula",0,1
"01_06","g__Palaeacarus",1,1
"01_06","g__Paraphanolaimus",0,1
"01_06","g__Paravulvus",0,1
"01_06","g__Pergamasus",1,1
"01_06","g__Pheromermis",0,1
"01_06","g__Poecilochirus",0,1
"01_06","g__Prismatolaimus",1,1
"01_06","g__Pristionchus",0,1
"01_06","g__Prodesmodora",0,1
"01_06","g__Proleptonchus",0,1
"01_06","g__Protaphorura",0,1
"01_06","g__Rhabditophanes",0,1
"01_06","g__Rhabdolaimus",0,1
"01_06","g__Rotylenchus",0,1
"01_06","g__Sphaeronema",0,1
"01_06","g__Stenonchulus",0,1
"01_06","g__Theristus",0,1
"01_06","g__Trachytes",0,1
"01_06","g__Tripyla",0,1
"01_06","g__Tritegeus",0,1
"01_06","g__Tylencholaimus",0,1
"01_06","g__Tylolaimophorus",1,1
"01_06","g__Veigaia",0,1
"01_06","g__Zeatylenchus",0,1
"01_06","o__Bdelloida",1,1
"01_06","o__Psocodea",0,1
"01_06","o__Rhabdocoela",0,1
"01_06","o__Tricladida",0,1
"01_06","s__Achipteria coleoptrata",0,1
"01_06","s__Acrochordonoposthia conica",0,1
"01_06","s__Aglenchus agricola",0,1
"01_06","s__Aphelenchus avenae",0,1
"01_06","s__Arion ater",0,1
"01_06","s__Atopochthonius artiodactylus",0,1
"01_06","s__Basiria duplexa",0,1
"01_06","s__Buchholzia appendiculata",0,1
"01_06","s__Catenula turgida",0,1
"01_06","s__Cernosvitoviella aggtelekiensis",0,1
"01_06","s__Cernosvitoviella atrata",0,1
"01_06","s__Cernosvitoviella minor",0,1
"01_06","s__Dicyrtomina saundersi",0,1
"01_06","s__Enchodeloides signyensis",0,1
"01_06","s__Enchytraeus crypticus",0,1
"01_06","s__Filenchus misellus",0,1
"01_06","s__Folsomia candida",0,1
"01_06","s__Gnathorhynchus inermis",0,1
"01_06","s__Howardula phyllotretae",0,1
"01_06","s__Hrabeiella periglandulata",0,1
"01_06","s__Hypochthonius rufulus",0,1
"01_06","s__Hypsibius dujardini",0,1
"01_06","s__Ichthydium skandicum",0,1
"01_06","s__Isotomiella minor",0,1
"01_06","s__Lepidodermella intermedia",0,1
"01_06","s__Macrobiotus hufelandi",0,1
"01_06","s__Microdalyellia armigera",0,1
"01_06","s__Microplana fuscomaculosa",0,1
"01_06","s__Microplana kwiskea",0,1
"01_06","s__Microplana terrestris",0,1
"01_06","s__Naiadacarus arboricola",0,1
"01_06","s__Neanura muscorum",0,1
"01_06","s__Nemastoma bimaculatum",0,1
"01_06","s__Olisthanella truncula",0,1
"01_06","s__Oppiella nova",0,1
"01_06","s__Proteroiulus fuscus",0,1
"01_06","s__Pseudosinella alba",0,1
"01_06","s__Richtersius coronifer",0,1
"01_06","s__Sminthurides aquaticus",0,1
"01_06","s__Steganacarus magnus",0,1
"01_06","s__Steinernema affine",0,1
"01_06","s__Steinernema glaseri",0,1
"01_06","s__Styloplanella strongylostomoides",0,1
"01_06","s__Tectocepheus velatus",0,1
"01_06","s__Teratocephalus lirellus",1,1
"01_06","s__Teratocephalus terrestris",0,1
"01_06","s__Tomocerus minor",0,1
"01_06","s__Trachytes baloghi",0,1
"01_06","s__Tullbergia yosii",0,1
"01_06","s__Weberacantha beckeri",0,1
"01_06","s__Xenillus tegeocranus",0,1
"01_07","f__Achromadoridae",1,1
"01_07","f__Alycidae",0,1
"01_07","f__Anystidae",0,1
"01_07","f__Bdellidae",0,1
"01_07","f__Brachychthoniidae",0,1
"01_07","f__Candonidae",0,1
"01_07","f__Catenulidae",0,1
"01_07","f__Eniochthoniidae",0,1
"01_07","f__Eulohmanniidae",0,1
"01_07","f__Euphthiracaridae",0,1
"01_07","f__Eviphididae",0,1
"01_07","f__Halacaridae",0,1
"01_07","f__Hemileiidae",0,1
"01_07","f__Julidae",0,1
"01_07","f__Labidostommatidae",0,1
"01_07","f__Macrochelidae",0,1
"01_07","f__Oppiidae",0,1
"01_07","f__Paronellidae",0,1
"01_07","f__Rhagidiidae",0,1
"01_07","f__Stenostomidae",0,1
"01_07","f__Tomoceridae",0,1
"01_07","f__Tylenchidae",1,1
"01_07","f__Tylenchulidae",0,1
"01_07","f__Zerconidae",0,1
"01_07","g__Achaeta",0,1
"01_07","g__Adineta",0,1
"01_07","g__Alaimus",1,1
"01_07","g__Allodorylaimus",0,1
"01_07","g__Aphelenchoides",0,1
"01_07","g__Aporcelaimellus",0,1
"01_07","g__Astatumen",0,1
"01_07","g__Attheyella",0,1
"01_07","g__Baicalellia",0,1
"01_07","g__Bastiania",1,1
"01_07","g__Bertolanius",0,1
"01_07","g__Bryocamptus",0,1
"01_07","g__Bunonema",1,1
"01_07","g__Cephalenchus",0,1
"01_07","g__Cernosvitoviella",0,1
"01_07","g__Chaetonotus",0,1
"01_07","g__Choriorhabditis",0,1
"01_07","g__Chrysonema",0,1
"01_07","g__Clarkus",0,1
"01_07","g__Collotheca",0,1
"01_07","g__Coslenchus",0,1
"01_07","g__Crassolabium",0,1
"01_07","g__Criconema",0,1
"01_07","g__Cylindrolaimus",0,1
"01_07","g__Cyrthermannia",1,1
"01_07","g__Didymodactylos",0,1
"01_07","g__Diphascon",0,1
"01_07","g__Diplogasteroides",0,1
"01_07","g__Discotylenchus",0,1
"01_07","g__Ditylenchus",0,1
"01_07","g__Ecphyadophora",0,1
"01_07","g__Enchodelus",0,1
"01_07","g__Ethmolaimus",1,1
"01_07","g__Eudorylaimus",0,1
"01_07","g__Eumonhystera",1,1
"01_07","g__Euteratocephalus",0,1
"01_07","g__Filenchus",1,1
"01_07","g__Floscularia",1,1
"01_07","g__Foveacheles",0,1
"01_07","g__Friesea",0,1
"01_07","g__Geminoppia",0,1
"01_07","g__Geocentrophora",0,1
"01_07","g__Geomonhystera",0,1
"01_07","g__Haliplectus",0,1
"01_07","g__Helicotylenchus",0,1
"01_07","g__Hemienchytraeus",0,1
"01_07","g__Hermannia",0,1
"01_07","g__Heterolepidoderma",0,1
"01_07","g__Howardula",0,1
"01_07","g__Hypogastrura",0,1
"01_07","g__Ironus",0,1
"01_07","g__Isohypsibius",0,1
"01_07","g__Itunella",0,1
"01_07","g__Labidostomma",0,1
"01_07","g__Liochthonius",0,1
"01_07","g__Lumbricus",0,1
"01_07","g__Macrobiotus",0,1
"01_07","g__Malthodes",0,1
"01_07","g__Marionina",0,1
"01_07","g__Mesenchytraeus",0,1
"01_07","g__Mesobiotus",0,1
"01_07","g__Mesocriconema",0,1
"01_07","g__Mesocrista",0,1
"01_07","g__Metateratocephalus",1,1
"01_07","g__Microplana",0,1
"01_07","g__Mononchus",0,1
"01_07","g__Notholca",0,1
"01_07","g__Nothrus",0,1
"01_07","g__Nygolaimus",0,1
"01_07","g__Odontolaimus",0,1
"01_07","g__Onychiurus",0,1
"01_07","g__Oribatula",0,1
"01_07","g__Palaeacarus",0,1
"01_07","g__Paraphanolaimus",0,1
"01_07","g__Paravulvus",0,1
"01_07","g__Pergamasus",0,1
"01_07","g__Pheromermis",0,1
"01_07","g__Poecilochirus",0,1
"01_07","g__Prismatolaimus",1,1
"01_07","g__Pristionchus",0,1
"01_07","g__Prodesmodora",1,1
"01_07","g__Proleptonchus",0,1
"01_07","g__Protaphorura",0,1
"01_07","g__Rhabditophanes",0,1
"01_07","g__Rhabdolaimus",0,1
"01_07","g__Rotylenchus",0,1
"01_07","g__Sphaeronema",0,1
"01_07","g__Stenonchulus",0,1
"01_07","g__Theristus",0,1
"01_07","g__Trachytes",0,1
"01_07","g__Tripyla",0,1
"01_07","g__Tritegeus",1,1
"01_07","g__Tylencholaimus",0,1
"01_07","g__Tylolaimophorus",0,1
"01_07","g__Veigaia",0,1
"01_07","g__Zeatylenchus",0,1
"01_07","o__Bdelloida",1,1
"01_07","o__Psocodea",0,1
"01_07","o__Rhabdocoela",0,1
"01_07","o__Tricladida",1,1
"01_07","s__Achipteria coleoptrata",0,1
"01_07","s__Acrochordonoposthia conica",1,1
"01_07","s__Aglenchus agricola",0,1
"01_07","s__Aphelenchus avenae",0,1
"01_07","s__Arion ater",0,1
"01_07","s__Atopochthonius artiodactylus",0,1
"01_07","s__Basiria duplexa",0,1
"01_07","s__Buchholzia appendiculata",0,1
"01_07","s__Catenula turgida",1,1
"01_07","s__Cernosvitoviella aggtelekiensis",0,1
"01_07","s__Cernosvitoviella atrata",1,1
"01_07","s__Cernosvitoviella minor",1,1
"01_07","s__Dicyrtomina saundersi",0,1
"01_07","s__Enchodeloides signyensis",0,1
"01_07","s__Enchytraeus crypticus",0,1
"01_07","s__Filenchus misellus",0,1
"01_07","s__Folsomia candida",0,1
"01_07","s__Gnathorhynchus inermis",0,1
"01_07","s__Howardula phyllotretae",0,1
"01_07","s__Hrabeiella periglandulata",0,1
"01_07","s__Hypochthonius rufulus",0,1
"01_07","s__Hypsibius dujardini",0,1
"01_07","s__Ichthydium skandicum",0,1
"01_07","s__Isotomiella minor",0,1
"01_07","s__Lepidodermella intermedia",0,1
"01_07","s__Macrobiotus hufelandi",0,1
"01_07","s__Microdalyellia armigera",0,1
"01_07","s__Microplana fuscomaculosa",0,1
"01_07","s__Microplana kwiskea",0,1
"01_07","s__Microplana terrestris",0,1
"01_07","s__Naiadacarus arboricola",0,1
"01_07","s__Neanura muscorum",0,1
"01_07","s__Nemastoma bimaculatum",0,1
"01_07","s__Olisthanella truncula",0,1
"01_07","s__Oppiella nova",0,1
"01_07","s__Proteroiulus fuscus",0,1
"01_07","s__Pseudosinella alba",0,1
"01_07","s__Richtersius coronifer",0,1
"01_07","s__Sminthurides aquaticus",0,1
"01_07","s__Steganacarus magnus",0,1
"01_07","s__Steinernema affine",0,1
"01_07","s__Steinernema glaseri",0,1
"01_07","s__Styloplanella strongylostomoides",0,1
"01_07","s__Tectocepheus velatus",0,1
"01_07","s__Teratocephalus lirellus",1,1
"01_07","s__Teratocephalus terrestris",0,1
"01_07","s__Tomocerus minor",1,1
"01_07","s__Trachytes baloghi",0,1
"01_07","s__Tullbergia yosii",0,1
"01_07","s__Weberacantha beckeri",0,1
"01_07","s__Xenillus tegeocranus",0,1
"01_08","f__Achromadoridae",0,1
"01_08","f__Alycidae",0,1
"01_08","f__Anystidae",0,1
"01_08","f__Bdellidae",0,1
"01_08","f__Brachychthoniidae",0,1
"01_08","f__Candonidae",0,1
"01_08","f__Catenulidae",0,1
"01_08","f__Eniochthoniidae",0,1
"01_08","f__Eulohmanniidae",0,1
"01_08","f__Euphthiracaridae",0,1
"01_08","f__Eviphididae",0,1
"01_08","f__Halacaridae",0,1
"01_08","f__Hemileiidae",0,1
"01_08","f__Julidae",0,1
"01_08","f__Labidostommatidae",0,1
"01_08","f__Macrochelidae",0,1
"01_08","f__Oppiidae",0,1
"01_08","f__Paronellidae",0,1
"01_08","f__Rhagidiidae",0,1
"01_08","f__Stenostomidae",0,1
"01_08","f__Tomoceridae",0,1
"01_08","f__Tylenchidae",1,1
"01_08","f__Tylenchulidae",0,1
"01_08","f__Zerconidae",0,1
"01_08","g__Achaeta",0,1
"01_08","g__Adineta",0,1
"01_08","g__Alaimus",0,1
"01_08","g__Allodorylaimus",0,1
"01_08","g__Aphelenchoides",0,1
"01_08","g__Aporcelaimellus",0,1
"01_08","g__Astatumen",0,1
"01_08","g__Attheyella",0,1
"01_08","g__Baicalellia",0,1
"01_08","g__Bastiania",0,1
"01_08","g__Bertolanius",0,1
"01_08","g__Bryocamptus",0,1
"01_08","g__Bunonema",1,1
"01_08","g__Cephalenchus",0,1
"01_08","g__Cernosvitoviella",0,1
"01_08","g__Chaetonotus",0,1
"01_08","g__Choriorhabditis",0,1
"01_08","g__Chrysonema",0,1
"01_08","g__Clarkus",0,1
"01_08","g__Collotheca",0,1
"01_08","g__Coslenchus",0,1
"01_08","g__Crassolabium",0,1
"01_08","g__Criconema",0,1
"01_08","g__Cylindrolaimus",0,1
"01_08","g__Cyrthermannia",0,1
"01_08","g__Didymodactylos",0,1
"01_08","g__Diphascon",0,1
"01_08","g__Diplogasteroides",0,1
"01_08","g__Discotylenchus",0,1
"01_08","g__Ditylenchus",0,1
"01_08","g__Ecphyadophora",0,1
"01_08","g__Enchodelus",0,1
"01_08","g__Ethmolaimus",0,1
"01_08","g__Eudorylaimus",0,1
"01_08","g__Eumonhystera",1,1
"01_08","g__Euteratocephalus",0,1
"01_08","g__Filenchus",1,1
"01_08","g__Floscularia",0,1
"01_08","g__Foveacheles",0,1
"01_08","g__Friesea",0,1
"01_08","g__Geminoppia",0,1
"01_08","g__Geocentrophora",0,1
"01_08","g__Geomonhystera",0,1
"01_08","g__Haliplectus",0,1
"01_08","g__Helicotylenchus",0,1
"01_08","g__Hemienchytraeus",0,1
"01_08","g__Hermannia",0,1
"01_08","g__Heterolepidoderma",0,1
"01_08","g__Howardula",0,1
"01_08","g__Hypogastrura",0,1
"01_08","g__Ironus",0,1
"01_08","g__Isohypsibius",0,1
"01_08","g__Itunella",0,1
"01_08","g__Labidostomma",0,1
"01_08","g__Liochthonius",0,1
"01_08","g__Lumbricus",0,1
"01_08","g__Macrobiotus",0,1
"01_08","g__Malthodes",0,1
"01_08","g__Marionina",0,1
"01_08","g__Mesenchytraeus",0,1
"01_08","g__Mesobiotus",0,1
"01_08","g__Mesocriconema",1,1
"01_08","g__Mesocrista",1,1
"01_08","g__Metateratocephalus",0,1
"01_08","g__Microplana",0,1
"01_08","g__Mononchus",0,1
"01_08","g__Notholca",0,1
"01_08","g__Nothrus",0,1
"01_08","g__Nygolaimus",0,1
"01_08","g__Odontolaimus",0,1
"01_08","g__Onychiurus",0,1
"01_08","g__Oribatula",0,1
"01_08","g__Palaeacarus",0,1
"01_08","g__Paraphanolaimus",0,1
"01_08","g__Paravulvus",0,1
"01_08","g__Pergamasus",1,1
"01_08","g__Pheromermis",0,1
"01_08","g__Poecilochirus",0,1
"01_08","g__Prismatolaimus",1,1
"01_08","g__Pristionchus",0,1
"01_08","g__Prodesmodora",1,1
"01_08","g__Proleptonchus",0,1
"01_08","g__Protaphorura",0,1
"01_08","g__Rhabditophanes",0,1
"01_08","g__Rhabdolaimus",0,1
"01_08","g__Rotylenchus",0,1
"01_08","g__Sphaeronema",0,1
"01_08","g__Stenonchulus",1,1
"01_08","g__Theristus",0,1
"01_08","g__Trachytes",0,1
"01_08","g__Tripyla",0,1
"01_08","g__Tritegeus",0,1
"01_08","g__Tylencholaimus",0,1
"01_08","g__Tylolaimophorus",1,1
"01_08","g__Veigaia",0,1
"01_08","g__Zeatylenchus",0,1
"01_08","o__Bdelloida",1,1
"01_08","o__Psocodea",0,1
"01_08","o__Rhabdocoela",0,1
"01_08","o__Tricladida",0,1
"01_08","s__Achipteria coleoptrata",0,1
"01_08","s__Acrochordonoposthia conica",0,1
"01_08","s__Aglenchus agricola",0,1
"01_08","s__Aphelenchus avenae",0,1
"01_08","s__Arion ater",0,1
"01_08","s__Atopochthonius artiodactylus",0,1
"01_08","s__Basiria duplexa",0,1
"01_08","s__Buchholzia appendiculata",0,1
"01_08","s__Catenula turgida",0,1
"01_08","s__Cernosvitoviella aggtelekiensis",0,1
"01_08","s__Cernosvitoviella atrata",1,1
"01_08","s__Cernosvitoviella minor",0,1
"01_08","s__Dicyrtomina saundersi",0,1
"01_08","s__Enchodeloides signyensis",0,1
"01_08","s__Enchytraeus crypticus",0,1
"01_08","s__Filenchus misellus",0,1
"01_08","s__Folsomia candida",0,1
"01_08","s__Gnathorhynchus inermis",0,1
"01_08","s__Howardula phyllotretae",0,1
"01_08","s__Hrabeiella periglandulata",0,1
"01_08","s__Hypochthonius rufulus",0,1
"01_08","s__Hypsibius dujardini",0,1
"01_08","s__Ichthydium skandicum",0,1
"01_08","s__Isotomiella minor",0,1
"01_08","s__Lepidodermella intermedia",0,1
"01_08","s__Macrobiotus hufelandi",0,1
"01_08","s__Microdalyellia armigera",0,1
"01_08","s__Microplana fuscomaculosa",0,1
"01_08","s__Microplana kwiskea",0,1
"01_08","s__Microplana terrestris",0,1
"01_08","s__Naiadacarus arboricola",0,1
"01_08","s__Neanura muscorum",0,1
"01_08","s__Nemastoma bimaculatum",0,1
"01_08","s__Olisthanella truncula",0,1
"01_08","s__Oppiella nova",0,1
"01_08","s__Proteroiulus fuscus",0,1
"01_08","s__Pseudosinella alba",0,1
"01_08","s__Richtersius coronifer",0,1
"01_08","s__Sminthurides aquaticus",0,1
"01_08","s__Steganacarus magnus",0,1
"01_08","s__Steinernema affine",0,1
"01_08","s__Steinernema glaseri",0,1
"01_08","s__Styloplanella strongylostomoides",0,1
"01_08","s__Tectocepheus velatus",0,1
"01_08","s__Teratocephalus lirellus",0,1
"01_08","s__Teratocephalus terrestris",0,1
"01_08","s__Tomocerus minor",0,1
"01_08","s__Trachytes baloghi",0,1
"01_08","s__Tullbergia yosii",0,1
"01_08","s__Weberacantha beckeri",0,1
"01_08","s__Xenillus tegeocranus",0,1
"01_09","f__Achromadoridae",0,1
"01_09","f__Alycidae",0,1
"01_09","f__Anystidae",0,1
"01_09","f__Bdellidae",0,1
"01_09","f__Brachychthoniidae",0,1
"01_09","f__Candonidae",0,1
"01_09","f__Catenulidae",0,1
"01_09","f__Eniochthoniidae",0,1
